"","V1","V2"
"101",-0.254295420803581,0.484956755458419
"102",-0.269598049794054,0.457619762817044
"103",-0.292521796580315,0.453845786204885
"104",0.503834805220876,0.560034786333387
"105",-0.233510340110013,0.841335177546664
"106",0.624552169756044,-0.161217654506969
"107",-0.315537167849693,0.448778141858977
"108",-0.298745791299525,-0.348520172733546
"109",0.0539704386104256,-0.502879728007845
"110",-0.330753142434821,0.426824417799608
"111",-0.359540052989597,0.43113796224896
"112",-0.00675745113429023,-0.482073428405708
"113",-0.394240034308438,0.441779818559029
"114",0.54885016065675,-0.271398321560255
"115",-0.409753449804764,0.419521399400393
"116",-0.439957416279953,0.418188481192511
"117",-0.446162644696713,0.384633340495308
"118",-0.484751361700551,0.390295321611814
"119",-0.0315024207530655,-0.494225575153714
"120",0.097312230574414,-0.520647362630958
"121",-0.458470114434515,0.324746153881631
"122",0.0754247917090327,-0.508059747913386
"123",-0.115035264178232,-0.476329592256909
"124",-0.526818031842128,0.356709081096442
"125",-0.539914079238073,0.332067321363789
"126",-0.493176615019598,0.260099532381055
"127",0.548835539144871,0.514319995232283
"128",-0.552306705374863,0.273923081057975
"129",-0.559288046428122,0.246990055973607
"130",-0.570397900467768,0.223262361755509
"131",-0.584503716513176,0.201242518757055
"132",-0.255502388562327,-0.363784727008159
"133",0.677168244917345,0.202994134577218
"134",-0.567721145666824,0.682831770586807
"135",-0.883064513858177,0.394582289662565
"136",-0.58734173414846,0.173283558388558
"137",-0.65657082029447,0.613134009848655
"138",0.634561642986276,0.348210437400427
"139",-0.148567991306711,-0.414147934160288
"140",-0.614720388613664,0.156878607611669
"141",0.0117148862095495,-0.495794130242977
"142",-0.589957532465716,0.118194368133573
"143",-0.633786351529067,0.106156390278131
"144",0.491573518215622,0.638189444160053
"145",-0.670370378209803,0.0884251896717612
"146",-0.343642993209153,-0.0742586387196459
"147",-0.63867617181958,0.0508654942376438
"148",-0.623767006581099,0.0200234819010967
"149",-0.663062732004487,-0.000573584016066028
"150",-0.673202660040906,-0.0277938548034746
"151",-0.313591217029719,-0.0062841107936306
"152",-0.667795487127103,-0.0569179083734632
"153",-0.668176501129626,-0.0854148264874341
"154",-0.376959212672519,-0.140430046807479
"155",-0.666847601804686,-0.114033733426711
"156",-0.329936676513024,-0.201283539947215
"157",-0.684323079286866,-0.14382251773528
"158",-0.673322628402206,-0.172601800136067
"159",-0.664769482999923,-0.201217627448024
"160",-0.702380137543895,0.606851906309234
"161",-0.972360139571027,0.164903015586601
"162",-0.693881222521392,-0.236690730705543
"163",0.316243423087126,0.745762120663353
"164",0.615732449348129,0.373623703436416
"165",-0.673676573373644,-0.264000404768457
"166",0.644064208645504,-0.0806706525008745
"167",-0.664103905580949,-0.293251978935083
"168",0.260270933610463,0.788153004465792
"169",0.184467239759986,0.786872514775147
"170",0.547774280562846,0.375292043760885
"171",0.645407726285068,0.257442296011861
"172",-0.596736708975131,-0.303830750762603
"173",-0.63202232019596,-0.347265218792781
"174",-0.62315929868838,-0.376755981042711
"175",-0.338274523104053,-0.0292417785244744
"176",-0.625088117103133,-0.411867369879462
"177",-0.160787081513631,0.851910493960738
"178",-0.59334327590744,-0.431076292173292
"179",-0.110976263015564,-0.520419422117931
"180",-0.568289155885373,-0.452501924289478
"181",0.283550163217203,0.757400514821983
"182",-0.793964650699568,0.529778330565868
"183",-0.355212258073635,-0.121692191183905
"184",0.438429963468291,0.630954264966302
"185",-0.57521687762208,-0.493547496844077
"186",-0.545650967283816,-0.512080821808555
"187",-0.506564251088633,-0.522068036960786
"188",-0.489123107428298,-0.547687501503854
"189",-0.238132588461657,-0.373795192756134
"190",-0.404572835202825,0.770114181518017
"191",0.596968843253744,-0.239360526279772
"192",-0.500228220341815,-0.600031113517678
"193",-0.444179857842166,-0.590964308477811
"194",0.643218916586051,0.0861418575034452
"195",-0.445862392730493,-0.639020865649982
"196",-0.341659539458985,-0.169814561135693
"197",-0.403159290535615,-0.6396834249978
"198",-0.38107801614586,-0.663494068471689
"199",-0.828260285411767,0.455136183018974
"200",-0.353783354975933,-0.681048863053709
"201",0.375031746889714,-0.458953626541308
"202",0.0521335877068911,0.826211423504002
"203",-0.964634203232032,0.120283083153746
"204",-0.144732516643996,-0.444706052444451
"205",-0.325937327700616,-0.697861564725018
"206",-0.349625294675833,-0.0108819653363559
"207",-0.311162724113154,-0.737115729495817
"208",-0.90364703436343,0.359258114932573
"209",-0.277231009080362,-0.745514268459947
"210",0.645619364010442,-0.202058166764055
"211",-0.117631342886528,-0.436925373213402
"212",-0.356795288675468,-0.155362212514933
"213",-0.336782418283098,0.798328842509821
"214",-0.339071716538511,-0.105238739109185
"215",0.553566629899019,0.479667228354327
"216",-0.2508605131824,-0.76847228576645
"217",-0.209832535946193,-0.759585323622066
"218",-0.186852550730282,-0.793194092283163
"219",-0.356784555364504,-0.268701401320756
"220",-0.281001399108993,-0.271781660136742
"221",-0.155719105910878,-0.80899226091528
"222",-0.119686955240004,-0.8097951549324
"223",-0.0793705391448673,-0.790018061966677
"224",-0.0489426973220854,-0.80966309316939
"225",-0.0173026479327601,-0.830238746771799
"226",0.0178642529331488,-0.831914399580458
"227",-0.942179368684569,0.198614183630162
"228",-0.211173717653706,-0.433114782430995
"229",0.587858650234629,-0.203082595788063
"230",0.380125368392765,0.662264516247644
"231",0.687274998258778,0.0261695737934074
"232",0.0530264039950506,-0.833853224194859
"233",0.0884136678886028,-0.8326581368772
"234",0.124801995981784,-0.875431143914979
"235",0.158383404878752,-0.814863298559393
"236",0.656508243680963,-0.144207629230196
"237",0.196116661363814,-0.837364105699794
"238",-0.915049701611556,0.319199318497124
"239",0.237187285447224,-0.865692210016645
"240",0.266219470737035,-0.816057503427968
"241",0.305067711787952,-0.822423209099297
"242",-0.837213034332148,0.413431112059667
"243",-0.0175226012593763,0.835144934327287
"244",0.149917192827078,0.791379360792885
"245",-0.974025916091475,0.0803107241499506
"246",0.496071756316748,-0.363722492108921
"247",0.349013008314634,-0.84129208868208
"248",-0.985440397009721,0.0403110600046854
"249",0.368796753208104,-0.778466995032026
"250",0.397417233760563,-0.751236389268263
"251",0.325449504169483,0.697106971098034
"252",0.437322388452305,-0.753177770856168
"253",0.188171925247497,-0.508461181006293
"254",0.227013648122098,-0.47195856559267
"255",0.215815152262469,-0.527289800163703
"256",0.474867585036968,-0.379123059464325
"257",0.304279764249121,-0.483435336466286
"258",-0.0548898806728051,-0.497698761837508
"259",0.484287635175041,-0.765973207558092
"260",-0.263480549407612,-0.280931641874794
"261",0.498114551793773,-0.710458860864846
"262",0.553759562816997,-0.732702315550255
"263",0.574220094518492,-0.692867903178807
"264",0.574013879209047,0.420899187515033
"265",0.603941692772905,-0.669039238304508
"266",0.627730232995507,-0.637566496882968
"267",0.6864633385516,-0.0327823171434534
"268",0.120127000876766,-0.522600751461777
"269",-0.0527641692756602,0.838022368962652
"270",0.654278446983414,-0.610423383771741
"271",-0.194504784870246,0.822401487456055
"272",0.67750914967965,-0.00172563476690629
"273",0.704859504725688,-0.609543242693375
"274",0.254537180552861,-0.485762459865082
"275",0.72631045134336,-0.575328395237635
"276",0.750734804874196,-0.544617615737086
"277",0.0862370990563002,0.818945941791117
"278",-0.0877701489739125,0.864395117725906
"279",0.787606225396503,-0.524432533987167
"280",0.81331157574772,-0.493776083704552
"281",0.828388953005726,-0.455226931461706
"282",0.447075935951208,-0.385760200425425
"283",0.829277529252538,-0.408323800341545
"284",-0.481707980128679,0.760595455282889
"285",-0.16756993262146,-0.408409051452054
"286",0.891504284125963,-0.399521223813313
"287",0.88644431149884,-0.350147060215449
"288",0.642723393784494,-0.0518718197728079
"289",0.926955712296786,-0.324872620420695
"290",0.926617029531305,-0.279648582622472
"291",0.933234460760978,-0.238475860994309
"292",0.950503760261276,-0.201350010074859
"293",0.925645798775327,-0.151714657082211
"294",-0.450271281945477,0.783399959877224
"295",-0.740801757988755,0.535520227373098
"296",0.96793774028319,-0.121066310022412
"297",0.631777098855329,-0.105468996011727
"298",0.941100443217556,-0.0739640071519148
"299",0.977927441740865,-0.0391904602629042
"300",-0.958201899260027,0.293087828170789
